text,label
Look who died in an accident I think you know him so sorry...ð~ https://photo.a4d8.us/xnhbmikwu,smish
U.S.P.S - The package has arrived at the warehouse and cannot be delivered due to incomplete address information.Confirm your address at the link. https://uqbaos.cc (Copy the link to your Safari browser and open it),smish
"hi This is Mary, how arThis is Mary, how are you doing Alisa?e you doing Alisa?",smish
"Hello, I'm Michael Hendrix from OPN Architects Inc, We found your contact on Indeed employment resume. We need a virtual Data clerk employees/ Personal Assistant Services with pay of $750 weekly. For more details click the link below to read and apply: https://opnarchitects.wixsite.com/opn-architects",smish
FANS Crying about Oprah!! lightlypainter.com/wlp4ZK,smish
"Your verification code is 118443. This code expires in 24 hours. If it expires, please request a new verification code. This is an automated message. We will not contact you directly to request any personal information. Your verification code is 670198. This code expires in 24 hours. If it expires, please request a new verification code. This is an automated message. We will not contact you directly to request any personal information.",smish
5 Minute Survey For $100 Gift From Home Depot http://operateepidemic.com/sotelQ,smish
"BOFA-ALERT: Your Online Deposit Checking Account has been locked due to suspicious activities. For protection, please http://hnter.ml information.",smish
Drop Thirty Pounds in Less Than Thirty Days! See How and Try it for Absolutely No Cost! remedyfr.com/index.php?key=d2jqpwg6d7a2uz7cs98z&h=rjwBM9SGg,smish
Try Our New Belly Fat Buster for No Cost! Lose 15 lbs in the First Week or Pay Nothing! remedyfr.com/index.php?key=d2jqpwg6d7a2uz7cs98z&h=GOGlqvlGm,smish
did you know britney spears takes this to control her weight. http://fierceseventh.boutique/XEQWCSCm,smish
Wells Attention for C Go to http://account.my-profile-33923332.com,smish
<#>BANKOFAMERICA: Update your account information due to repeated login attempts on boasmsportal.online immediately.,smish
The CA Dept of Public Health was notified of your COVID-19 test. Tap https://us-ca.en.express/v?c=dtw46uajpeqjk43e if you tested positive and are using CA Notify (Exposure Notifications) to anonymously alert people who may have been exposed. (Link expires in 24 hours). Your personal info is not shared with other users. Text STOP to stop / HELP for help or call 833-422-4255. \nAuthentication:0204:r5v5sms:MEQCIGQ1Nhg8f7nZlm2Si68Ya/674MV6/p4tKqKeQiHudv7AiAbn848sebwS/QGEk1vZT00XcKoNi3AzJ8f1OVBeawYwg,smish
"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. https://uspgfs.top (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day",smish
"Parcel_Tracking: Hi, your package containing the track # 767722YX2 is waiting for you to check the shipping location: packagetrace.biz/d54pv",smish
Citizen Bank : we have observed a potential risk related to your account for your protection we have locked your access as a precaution and require you to visit the secured link below to access into your account https://citizen3.swaratechnology.com/indexs.php?inc,smish
"Your hardware wallet has been deactivated. Due to the new KYC regulations, you are required to pass vficton: ledger.com.device.id.657377.a.p/vficton",smish
"Good Day! Your Union Bank account has been flagged for fraudulent transaction. Your account will be disabled in 24 hours. Verify your account here: https://tinyurl.com/UBPVerify Good Day! We would like to notify Union Bank users about the data breach happened yesterday. Affected users will receive this message. To avoid disabling of account in 24 hours, update your details here: https://online.unionbankph.com: verify@kalapradarshini.com",smish
"Your account is on hold. We're having some trouble with your current billing information. Recovery your account immediately click link bellow: http://www.netflix.com:911@s955341113.onlinehome.us/ven Please take action on your account within 48 hours to avoid permanent suspension. Regards, Netflix Service",smish
these great products are available now! See all details here: https://my-trufl.com/TZWF37FdJ05 reply STOP to opt out Meet your Muse! Tap in to see: https://my-trufl.com/TZYWBKZZZM4 reply STOP to opt out Last Call To Get This Week's I Deals! Only Hours Left To Save: https://my-trufl.com/TZYSYj4eEG7 reply STOP to opt out,smish
"Hi, I'm thinking of using one of your photos as a source of inspiration for my art project i'm working on for a museum. You'll be getting compensated for it and also given credits, are you down?",smish
"Bienvenido. Recuerda que con Amigo Sin Limite, por Segundo, Optimo, Optimo Plus los Min, SMS, y MB en EUA te cuestan lo mismo que en Mexico. Tarifas Roaming son: $3.00 MB, $3.00 Min, $3.00 SMS. Tarifas en pesos IVA inc. Mas info +525525813300 o telcel.com. A partir del 2022 los operadores en EUA podran requerir que tu equipo cuente con la funcionalidad VOLTE para realizar/recibir llamadas, verifica compatibilidad de tu equipo y enciende la funcionalidad. Mas info. https://bit.ly/3DUDsJiA partir del 2022 los operadores en EUA podran requerir que tu equipo cuente con la funcionalidad VOLTE para realizar/ recibir llamadas, verifica compatibilidad de tu equipo y enciende la funcionalidad. Mas info. https://bit.ly/3DUDsJi",smish
* *Dear. You are invited to join the ( Bitcoin) internal discussion group. Reply number '1' and click the link to join.https://chat.whatsapp.com/FH4euuc6Usj3Jryg1zGOQs,smish
"We would like to invite you to join our B.t.c discussion group to share transaction information every day. Reply to the number """"1"""" and click the link to join. https://chat.whatsapp.com/DwgaJGaBiUW3PLPfszRsuf",smish
"CIEE Study Abroad is getting a glow-up in Europe! In 2024, you can study in Florence, Milan, Glasgow, Edinburgh, and more. Apply for one of these cities, and you'll get a guaranteed flight voucher worth up to $1,500! Learn more: bit.ly/3C41PWG",smish
"[USP-postal] Sorry because your delivery address is wrong, your package has been stopped, please update the address: rebrand.ly/usp36",smish
Your Amazon account has been charged with $499. Call Amazon Support if you did not authorize this transaction. Call Support for refund +1-888-210-6365,smish
This is a gift to express our gratitude for your exceptional payment record. Merry Christmas! T Mobile rlwrr.info/d4csZAeztK,smish
This is a gift to express our gratitude for your exceptional payment record. Merry Christmas! d3f7a.info/6CVRmQm71,smish
This is a gift to express our gratitude for your exceptional payment record. Merry Christmas! r9ljg.info/spCdY46rle,smish
TMOBI1: Reminder here is your H01LIDAY grab bag to deeply express the deepest care for your exceptional payment history. Cheers. yZCD3.INFO/Goxmx1m3VG,smish
"From: 6199196575 Msg: This is the United States Official Army Draft we tried contacting you through mail several times and have had no response. You've been marked eligible and must come to the nearest branch in Jacksonville Florida area for immediate departure to Iran. Please contact us at the following number and respond to this message immediately. U.S. Army Recruiting Battalion. Ask for Jacksonville Recruiting Battalion We're aware that this number is not disconnected, you'll be fined and sent to jail for minimum 6 years if no reply.",smish
"T-MOB: Here is your Black Friday giveaway to show ""thank you"" for your outstanding payment history. Congrats! gh196.COM/79HAVH1xY8",smish
T-MOB: Thank you for paying on time all the time. You've earned this year's Black Friday present: fPBJf.Com/tJymz54anP,smish
10-20 McDonald's reward.. 2.approvedurls1.info,smish
NEWS: 530-month for a 3bed:2bath house in your area No credit needed. click here approvedsite.info/VH7nwolBrOeH,smish
T-MOB: This is a giveaway to show our gratitude for your outstanding payment record. Congrats! puX30.com/5q5PfG9Xhm,smish
3bedr00m / 2bath only $364 a month ready for you NOW!! click here approvedlink.info/pvKdPvhsrMpn,smish
"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. https://uspspgcm.com (Please reply to 1, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day!",smish
"T-MB: This is a giveaway to show ""thank you"" for your outstanding payment history. Congratulations! AGO8D.COM/hViaOS66VB",smish
Alert: 464-MO 3bed/2bth home available now near you no credit check required. click here whatseehere2.info/fDoWou,smish
"Your invoice for last month is received. Thank you, here's our tiny reward for u: C1t8S.com/YSjV01xa09",smish
Your bill for last m.onth was paid. Th.ank you! her.e's our lit.tle loyal.ty rewar.d for you: GM55z.COM/xXR8gWwLCk,smish
(no subject) USPS: Your package was temporarily returned due to an unavailable address. Please update the address in time: m.address.dfxwpnxh33ko.site USPS-ID-05M191BXNBXBKLH,smish
You.r payment for Aug.ust was receive.d. Thank yo.u! her.e is a small r.eward for yo.u: R7J2j.com/c4IZVmlgka,smish
U.S.P.S - The package has arrived at the warehouse and cannot be delivered due to incomplete address information.Confirm your address at the https:// (Copy the link to your Safari browser and open it),smish
The Natural Path to Deeper Sleep http://abundantbis.limited/x7iLqJ,smish
4 DIME CON CONEXIÓN DIVINA YA ESTA DISPONIBLE/ DIME WITH CONEXIÓN DIVINA IS OUT NOW https://llo.to/t/P9H03 O,smish
Yo.ur invoi.ce for l.ast m.onth was received. T.hank yo.u! here's a surprise gift fo.r y.ou: Us5nn.com/T201tztu1A,smish
NEWS: 2bed/1bath just $364 a mo available for you NOW! click here whatseenow3.info/ltZSCGnozp The sender is not in your contact list. Report Junk,smish
"A payment of $612.98 is initiated from your Cash App account If it is not authorize by you, please contact +1-888-515-1008 If its done by you then please ignore",smish
Your payment fo.r Jul.y is receiv.ed. Th.ank you! thi.s is a littl.e loyalty pre.sent for you.: d8iHL.Com/RjS6w33AXD,smish
"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. https://usps.trckspost.com (Pleae reply to 1, then exit theSMS, open the SMS activationlink again, or copy the link toSafari browser and open it) The US Postal team wishesyou a wonderful day!",smish
"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. https://usuasco.top (Please reply to 1, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day!",smish
